Seed,r_Comm1_Sp1,CUE_Comm1_Sp1,Cfinal_Comm1_Sp1,r_Comm1_Sp2,CUE_Comm1_Sp2,Cfinal_Comm1_Sp2,r_Comm1_Sp3,CUE_Comm1_Sp3,Cfinal_Comm1_Sp3,r_Comm1_Sp4,CUE_Comm1_Sp4,Cfinal_Comm1_Sp4,r_Comm1_Sp5,CUE_Comm1_Sp5,Cfinal_Comm1_Sp5,r_Comm1_Sp6,CUE_Comm1_Sp6,Cfinal_Comm1_Sp6,r_Comm1_Sp7,CUE_Comm1_Sp7,Cfinal_Comm1_Sp7,r_Comm1_Sp8,CUE_Comm1_Sp8,Cfinal_Comm1_Sp8,r_Comm1_Sp9,CUE_Comm1_Sp9,Cfinal_Comm1_Sp9,r_Comm1_Sp10,CUE_Comm1_Sp10,Cfinal_Comm1_Sp10,r_Comm2_Sp1,CUE_Comm2_Sp1,Cfinal_Comm2_Sp1,r_Comm2_Sp2,CUE_Comm2_Sp2,Cfinal_Comm2_Sp2,r_Comm2_Sp3,CUE_Comm2_Sp3,Cfinal_Comm2_Sp3,r_Comm2_Sp4,CUE_Comm2_Sp4,Cfinal_Comm2_Sp4,r_Comm2_Sp5,CUE_Comm2_Sp5,Cfinal_Comm2_Sp5,r_Comm2_Sp6,CUE_Comm2_Sp6,Cfinal_Comm2_Sp6,r_Comm2_Sp7,CUE_Comm2_Sp7,Cfinal_Comm2_Sp7,r_Comm2_Sp8,CUE_Comm2_Sp8,Cfinal_Comm2_Sp8,r_Comm2_Sp9,CUE_Comm2_Sp9,Cfinal_Comm2_Sp9,r_Comm2_Sp10,CUE_Comm2_Sp10,Cfinal_Comm2_Sp10,r_Comm3_Sp1,CUE_Comm3_Sp1,Cfinal_Comm3_Sp1,r_Comm3_Sp2,CUE_Comm3_Sp2,Cfinal_Comm3_Sp2,r_Comm3_Sp3,CUE_Comm3_Sp3,Cfinal_Comm3_Sp3,r_Comm3_Sp4,CUE_Comm3_Sp4,Cfinal_Comm3_Sp4,r_Comm3_Sp5,CUE_Comm3_Sp5,Cfinal_Comm3_Sp5,r_Comm3_Sp6,CUE_Comm3_Sp6,Cfinal_Comm3_Sp6,r_Comm3_Sp7,CUE_Comm3_Sp7,Cfinal_Comm3_Sp7,r_Comm3_Sp8,CUE_Comm3_Sp8,Cfinal_Comm3_Sp8,r_Comm3_Sp9,CUE_Comm3_Sp9,Cfinal_Comm3_Sp9,r_Comm3_Sp10,CUE_Comm3_Sp10,Cfinal_Comm3_Sp10,r_Comm3_Sp11,CUE_Comm3_Sp11,Cfinal_Comm3_Sp11,r_Comm3_Sp12,CUE_Comm3_Sp12,Cfinal_Comm3_Sp12,r_Comm3_Sp13,CUE_Comm3_Sp13,Cfinal_Comm3_Sp13,r_Comm3_Sp14,CUE_Comm3_Sp14,Cfinal_Comm3_Sp14,r_Comm3_Sp15,CUE_Comm3_Sp15,Cfinal_Comm3_Sp15,r_Comm3_Sp16,CUE_Comm3_Sp16,Cfinal_Comm3_Sp16,r_Comm3_Sp17,CUE_Comm3_Sp17,Cfinal_Comm3_Sp17,r_Comm3_Sp18,CUE_Comm3_Sp18,Cfinal_Comm3_Sp18,r_Comm3_Sp19,CUE_Comm3_Sp19,Cfinal_Comm3_Sp19,r_Comm3_Sp20,CUE_Comm3_Sp20,Cfinal_Comm3_Sp20
50,0.3296145927904819,0.4991676954513053,2.676681930148398,0.09250098374177657,0.11129518042308491,9.53958811710547e-19,0.20794454647727562,0.36278330945128,1.1246875131031865e-09,0.113902791483596,0.0012716069208386519,2.1133442499246604e-17,0.030236125583832513,-0.022287454746978987,5.5857674071981795e-25,0.16731961637946902,0.2291675515560098,4.8599394916320384e-14,-0.09300892235920759,-1.4126124523695922,1.6229670076324867e-34,0.857243631733487,0.5083352061594408,1.638209797939013,0.16556543805159848,0.21813871539510282,3.4996567699644254e-05,0.16880130935964738,0.27521999329497787,4.002804905120466,-0.04197775980690842,-1.0030294007797844,1.44799369438408e-28,0.17016113392410726,0.4651493268270999,6.759300885973962e-15,-0.13798737725940993,-3.707110240612794,1.828031308082133e-36,-0.05913688332035513,-1.3925127387485068,1.5155347906020168e-25,0.3832784647332407,0.610442450321583,5.5686891108363845,0.1034523081813222,-0.2803370774240877,6.373685673974817e-12,0.15591896818690865,0.2154231677825462,0.04944138368004111,0.16786971303584802,0.3330193953546203,3.0944232073902596,-0.11279644866800746,-3.0998838929531654,1.1070265385354166e-33,-0.07810290309797854,-2.1090801112704978,8.793969970431905e-28,0.43907754109702457,0.4991676954513053,1.459532367604621,0.13114436244009123,0.11129518042308491,3.899144503280664e-39,0.2805834389005517,0.36278330945128,3.2332563681810063e-22,0.07435895463227528,0.0012716069208386519,2.788507843619124e-41,0.09836840093345778,-0.022287454746978987,4.944862650893196e-48,0.16552753425285208,0.2291675515560098,4.6367863153103544e-32,-0.08266534844074576,-1.4126124523695922,1.0209296185883861e-66,0.1798288995214474,0.5083352061594408,2.0264830273175187e-10,0.16524827638852532,0.21813871539510282,6.601295871656235e-10,0.22269825843117128,0.27521999329497787,3.0842995455817768,-0.08776630044550249,-1.0030294007797844,1.0666857300257348e-62,0.16911745386612997,0.4651493268270999,6.468065969484676e-29,-0.1418436537551594,-3.707110240612794,3.2364074178229624e-73,-0.10897093484010177,-1.3925127387485068,2.3112954767590335e-59,0.37069262705403594,0.610442450321583,4.47168868975054,0.008451903531060068,-0.2803370774240877,3.367108358887399e-40,0.16222887033191324,0.2154231677825462,1.017018834551178e-14,0.2935568295846125,0.3330193953546203,1.1462618825673108,-0.14505204241821165,-3.0998838929531654,1.4171987576173703e-70,-0.12194402256954145,-2.1090801112704978,2.694767958272518e-63
51,-0.116691807844958,-1.7108865319170234,1.9398736618131523e-38,-0.10437874918449948,-2.0654011451363194,6.162935480876054e-38,0.16201656748236729,0.5130927629105966,2.763943098056187,-0.08221285605700014,-1.352067825765303,2.664658629912306e-37,0.9114229855366935,0.5278291699049337,2.879144898979027,0.16329435023011582,0.553581597114895,0.03695947488917331,-0.05297207744143324,-2.0123418220722393,1.4797995748140195e-36,-0.13008701840699524,-2.9585466757505414,3.8754528121518194e-40,-0.13257994184417787,-2.1477681973399014,5.6110599273748584e-40,-0.05960068267782138,-1.607173254335347,3.4200266150930025e-39,-0.13416814290459042,-1.7202789572319843,2.455270872729309e-16,-0.14564767999505365,-2.382192147645288,1.4889042059505894e-14,-0.07179805699701597,-1.022754114439007,3.513078550840403e-23,0.17927255129912403,0.5577988086638431,2.7545436531674126,0.1795268719946333,0.5668898532396452,0.004458424651376829,-0.11971041602146458,-2.087624310631901,8.383419648765736e-19,0.21227628208378455,0.5986935463013208,5.432973240630951,-0.08556831817929132,-0.9747096417219857,3.105978978891823e-22,0.15557146122557863,0.11945997375141902,3.1771382116675944,-0.11709825564833969,-2.0747773804863696,5.086517836730014e-19,-0.10475422709411321,-1.7108865319170234,2.1664040946641624e-75,-0.12003246800625558,-2.0654011451363194,1.4394593696895665e-75,0.554591045056883,0.5130927629105966,1.6549313212569527,-0.08946066253493527,-1.352067825765303,1.1065689043455418e-73,0.14436661358496225,0.5278291699049337,9.668583282360216e-05,0.7229156844858899,0.553581597114895,1.3562189306831396,-0.14998893590883677,-2.0123418220722393,2.3089709497312488e-74,-0.13864232450398054,-2.9585466757505414,2.2261688818684212e-79,-0.11785593897104667,-2.1477681973399014,2.8617318511015244e-78,-0.13381428514012403,-1.607173254335347,1.409886169583721e-76,-0.13808990873958754,-1.7202789572319843,1.6394857079156804e-53,-0.15008179391805174,-2.382192147645288,5.752687141266123e-53,-0.07526682084553846,-1.022754114439007,2.7084408855702728e-58,0.1781748315070667,0.5577988086638431,1.1086652452086008,0.1547006952443858,0.5668898532396452,1.4533643336151063e-06,-0.12193837189019578,-2.087624310631901,1.053868733603997e-56,0.17914449327359672,0.5986935463013208,5.847002144652758,-0.08891944145665873,-0.9747096417219857,2.854564277746688e-57,0.16293524472204415,0.11945997375141902,1.8755094495641787e-23,-0.12019842301503805,-2.0747773804863696,1.999711016439273e-56
52,-0.10649416076508511,-2.6325089965584465,6.189626584987557e-35,0.2862277854518316,0.41365503953537547,2.92739832584419,0.15773669106963908,0.08168474942106088,2.6125201748604763e-06,0.07941499002310076,-0.35326455307868343,9.567918844834175e-22,-0.104694220004933,-2.183587524994319,2.0278622303047056e-35,0.17074695521587638,0.3893696044527138,1.6366335401654954,0.1664757796603989,0.30003045352757,2.818872630341786e-07,0.5668889815219887,0.3439275372023617,1.4609355044816799,0.003511875654056862,-0.7315557164891294,9.11542705884003e-29,0.3543600393963427,0.3263097083220294,1.8398279482266273,0.8707509149045283,0.5269589192333196,1.017565043236337e-09,0.13484069873460341,-0.7351321038191767,2.509102932762128e-07,-0.03052519274334682,-2.326787688466358,1.6092168914196025e-32,0.030866152756552856,-1.2115179929825644,9.402277469318009e-18,0.750266333931457,0.5066597988196103,3.079300701368285,0.10564132069338843,-0.9941945460371134,4.507679638313926e-09,1.112818152153733,0.5582257454521842,2.589339148566811e-22,0.06403214693375686,-1.015787328388899,2.1376785665757924e-13,0.10293692510674063,-0.6558234845056803,1.4081203587777915,0.1492385545692525,-0.006605815943054723,0.017903441097545335,-0.12410669271861655,-2.6325089965584465,4.838244329407436e-72,0.2365441789095547,0.41365503953537547,2.6363019099194065,0.15962033612409146,0.08168474942106088,1.207750201945171e-23,0.013180687805330035,-0.35326455307868343,2.750488668814701e-47,-0.09938461466997933,-2.183587524994319,4.940324493410264e-71,0.38189431695657033,0.3893696044527138,1.8458649159280087,0.1702599049538286,0.30003045352757,9.489602552203558e-15,0.16646035855693694,0.3439275372023617,2.3871040901588316e-06,-0.03741898058036107,-0.7315557164891294,2.8421806248953534e-58,0.36111166884473456,0.3263097083220294,1.4994259725123995,0.396870218792386,0.5269589192333196,5.2799094028281865e-06,-0.027784057488351457,-0.7351321038191767,3.0696032071911455e-35,-0.12034659238374942,-2.326787688466358,7.428531778939192e-68,-0.06164624236841041,-1.2115179929825644,1.9262862754097861e-50,0.4434386850101214,0.5066597988196103,3.059284762402199,-0.06328500995219967,-0.9941945460371134,8.614804859029724e-40,0.3597117795353045,0.5582257454521842,1.655369633292289e-10,-0.05917671928979326,-1.015787328388899,9.120026129022272e-45,-0.011406967196087206,-0.6558234845056803,4.3381686451396055e-30,0.12927964666886232,-0.006605815943054723,1.0212574703108424e-28
53,0.010993267542276766,-1.6883386443951223,7.210469666237276e-33,1.0955629739691484,0.5790557233812099,2.017194839854089,-0.04339186334442652,-1.9169722348929914,1.1164885678007774e-37,0.08603431243659027,-0.7866987476273078,6.752035320366359e-24,0.6663941494062096,0.4752942890013184,0.1445212608594865,0.13238844206884515,-0.5391275925664024,1.7919033847889685e-22,1.4042858653914385,0.49626117624007293,0.8923853962220276,0.03130726497202285,-1.1557677983341095,8.426757605016894e-28,-0.015050130762564548,-1.5466601815712644,1.1950851444263861e-39,0.14982134670761438,-0.25421201734547116,2.3427964139637744e-08,-0.057748712683052476,-1.3029618493648947,1.7301097117105875e-23,-0.091758795561278,-0.6539806338557916,2.723663317850301e-21,0.1612706519368841,0.5760383946967297,0.010445172331259762,0.1917294825729076,0.5792423237772858,6.447571263110796,0.17043197687195147,0.2915180260040535,1.3027502993067368,0.16719732431886228,0.1870240320905089,9.605821402694904e-05,0.19897527645470148,0.16864934661650932,2.9934227817560335,-0.09669724192283496,-1.3762615741948143,1.3782052152752928e-20,0.14751087343106364,0.4895852782916044,0.0001625233240082227,0.1731323738043608,0.5125721537453121,0.044791429511436,-0.0764928270539855,-1.6883386443951223,4.286558915959491e-69,0.24025810947914042,0.5790557233812099,3.2701509735125938,-0.14035735033996358,-1.9169722348929914,7.787429755472563e-75,-0.026293176916797986,-0.7866987476273078,4.882008133813536e-57,0.10468880461315991,0.4752942890013184,8.14182780396995e-14,-0.028651424043582244,-0.5391275925664024,1.372030168899588e-52,0.5961523576007544,0.49626117624007293,2.606039577590418,-0.07840987698896454,-1.1557677983341095,3.704873547511047e-61,-0.141113372060761,-1.5466601815712644,2.227649208410727e-76,0.012998383847492759,-0.25421201734547116,1.3002449891553545e-35,-0.06777094560713388,-1.3029618493648947,4.4726456298972986e-58,-0.0905376682328492,-0.6539806338557916,2.7676420491379562e-52,0.18415758860423925,0.5760383946967297,0.0010771991403893402,0.22728160854519014,0.5792423237772858,1.691846463411606,0.16673322288231343,0.2915180260040535,1.9836081497609048,0.12235324887438898,0.1870240320905089,1.059846416055383e-21,0.15649653187459295,0.16864934661650932,7.680316330645082e-16,-0.09934816313020954,-1.3762615741948143,4.909527399711252e-56,0.16501171545489454,0.4895852782916044,7.022140111898507e-12,0.207740582698385,0.5125721537453121,3.935300786344447e-07
54,0.1556242199832271,0.14418926621186332,4.697888486849782e-14,0.19582967779770785,-0.16128723722865942,1.5587410749668318,-0.03981684582362072,-1.6257464441400409,2.390226693511259e-33,0.30097211151984116,0.41297490048163193,2.6056845533554918,0.13751709029730833,0.20234064030653462,1.1277844148648347e-05,0.15262104442450533,0.23072531434308877,3.948776798309815e-08,0.17315770992185214,0.32743580636094094,2.2146156389791624e-05,1.0892562569376985,0.5344433611635185,1.398609443796367,0.22045623243756615,0.49198762563053383,1.9263087118056716,0.1254484056637871,0.18439282832053103,9.811471483427277e-09,0.9265755380549245,0.48699890360121717,0.22034181427611152,-0.03449060202301274,-2.134578309291491,5.876597803349749e-30,1.2572481057709708,0.5452415288600763,1.634480127950352,0.05319508598708987,0.172686239897993,0.1565064640663928,0.1567835611176667,0.06928138987909155,7.198871369336813e-18,-0.0427532449798496,-1.1303454358208693,1.4765585797298119e-25,0.1451435575478917,0.29158760837154696,0.0729723608649047,0.38262635335282036,0.44170119219260306,2.4736253863218702,0.11049438920360233,-0.6010910691721538,0.00024095302037002305,0.15621329334109088,0.20411041342071728,0.06450531906911422,0.160514397056737,0.14418926621186332,6.550376177115574e-32,0.14392166717688532,-0.16128723722865942,1.1556397166116455e-17,-0.10735698943589814,-1.6257464441400409,3.853407657202241e-68,0.3578918130798457,0.41297490048163193,4.544252740161105e-05,0.16270449119632863,0.20234064030653462,1.7498177521068447e-19,0.1593683306658443,0.23072531434308877,3.0897558025343697e-21,0.1780156185700419,0.32743580636094094,4.163602990201334e-16,0.17358262705497562,0.5344433611635185,0.3432464978016809,0.3087019825457705,0.49198762563053383,1.798474213096263,0.15990359591059747,0.18439282832053103,1.0440570851667173e-22,0.16168488599727393,0.48699890360121717,2.9074090628788443e-05,-0.1345135077803026,-2.134578309291491,2.0978505789761195e-66,0.17286709041248882,0.5452415288600763,4.733704612004858,0.33808926647523374,0.172686239897993,0.00024428764571318153,0.15793439218506528,0.06928138987909155,2.0189078025426013e-36,-0.04309737585561245,-1.1303454358208693,7.681984909994632e-57,0.3822445246497538,0.29158760837154696,1.6614702720764651,0.4573779024349837,0.44170119219260306,1.697299058113851,-0.04375081382609995,-0.6010910691721538,1.9988530703646664e-34,0.2655886613978248,0.20411041342071728,4.420319754389348e-08
55,-0.0048337554615333345,-0.9193149685898178,4.455951742115965e-18,0.0063411025973831026,-0.2787472680081888,4.2263478673689986e-19,-0.036544846563086195,-0.7662578544299516,7.809360725245588e-21,0.17327726967948595,0.5432080849595667,1.7993903998182845,-0.07315943994656865,-1.4378714409430393,5.500696365880253e-20,0.17005530482210368,0.5795712585700339,5.412744270227755,-0.05768171650061597,-0.6422623064569626,1.8860152733783453e-19,0.1321820158259293,0.512563255550826,0.0006263142410427821,-0.03343372571266881,-1.526101067937423,2.0038013027818483e-20,0.15177930692922423,0.2203438637607534,3.059691233782917,0.4600136555156743,0.5590687391150438,3.641763855004517,0.4403530820335382,0.5167054022775877,2.1704624832909563,0.26316140642202646,-0.22213657961245964,3.044343192867085e-12,-0.03398211582646185,-0.9511682509664431,6.658494431095157e-32,0.1656389755808469,0.3887815787659916,3.3101818247105648,0.15529327595112452,0.3423778148173036,5.2664794797334425e-06,-0.05341608327895121,-1.4129462338979322,2.5901801624570967e-33,0.16651418505492602,0.38186701637147413,1.256910140695833e-21,0.1634165997127174,0.20605641986838122,1.2908096783687839e-21,0.1376811999789138,-0.3823614983180135,1.067754717610967e-19,-0.00929911509448604,-0.9193149685898178,5.459159130659162e-49,0.1930049520468888,-0.2787472680081888,1.5034915996127118e-37,-0.018268987302350465,-0.7662578544299516,5.65385894626536e-52,0.5680293935432978,0.5432080849595667,0.0006504538050240559,-0.08833104832493746,-1.4378714409430393,1.1440469694849892e-55,0.43478031431846037,0.5795712585700339,3.231004243990552,0.04966672879621875,-0.6422623064569626,6.688563866507853e-49,0.3030175782838742,0.512563255550826,2.8428408010237375e-05,-0.11093411228729011,-1.526101067937423,3.685554396091605e-57,0.4993617337768995,0.2203438637607534,0.10869709061637725,0.4548940231521056,0.5590687391150438,2.8150726852094947,0.4367280377344978,0.5167054022775877,2.2377057344141913,0.25426116935243404,-0.22213657961245964,1.725124343007903e-27,-0.035989330373363826,-0.9511682509664431,2.6922355447883347e-64,0.16600062180100827,0.3887815787659916,1.800980878048139e-11,0.15575390800415306,0.3423778148173036,3.366246158235389e-17,-0.055540995177704305,-1.4129462338979322,1.788928954784325e-67,0.16484785954175024,0.38186701637147413,5.052931654537178e-40,0.16197539709605122,0.20605641986838122,7.850898401155356e-40,0.13199588844512797,-0.3823614983180135,4.3087427811324673e-42
56,0.2788026994514202,0.482861886456994,3.2058195741953655,0.15161619606042254,-0.08869812228000751,2.316370605195262e-22,0.5824251611135793,0.4752605400578932,1.505279212712893,0.0844413946852379,0.16053085914822088,1.7591731455384185e-17,0.032197517141875215,-0.48667736287076185,1.1199438310941708e-16,0.10533696294516715,-0.15215116154231334,1.0962295521429546e-11,0.15143227506413406,-0.22309527389171788,1.2305253707212294,0.8973183656273458,0.49914432502785777,0.9899445536571428,0.15474655783821475,0.1109219393537029,0.5036626667649955,0.170408515933957,0.39605274161426424,3.342244228585778e-05,0.1816894907839771,0.24598532794891295,2.8935333598216517,0.14839478236405088,0.08716694750016624,0.004069103034912496,0.23853902497325905,0.16350994674946856,2.6722473915902873,0.16287161710442014,0.1175206045630546,6.937960733046832e-06,-0.06558063245131479,-2.2089772131373517,1.2755700588740205e-32,0.04146917227365342,-0.048974930284630444,1.2363425877868621e-14,0.1608593440715613,0.1902378191195144,2.05616149504432,0.14279643552548177,0.1850739754880201,0.0017320606452482395,0.5768515360542371,0.3322342849566875,1.0343442376255656,0.1610449269092645,0.2788512952157309,0.010402489111770266,0.3641033360608051,0.482861886456994,2.76523438662481,0.2026146090848443,-0.08869812228000751,6.82100013456208e-44,0.8348182488613355,0.4752605400578932,0.816565016419585,0.1581553531666437,0.16053085914822088,1.6803657411671793e-34,0.08751816800563188,-0.48667736287076185,8.558141312391189e-37,0.155739813034479,-0.15215116154231334,4.590595749446434e-26,0.10897783474124101,-0.22309527389171788,4.147372944135879e-15,0.2959857753313668,0.49914432502785777,2.427292129631128,0.3447949071251553,0.1109219393537029,0.8142579782932338,0.20575674888805434,0.39605274161426424,6.132162104240854e-13,0.15694064121424034,0.24598532794891295,2.23097345359662e-15,0.1391404893546383,0.08716694750016624,1.8831413240218622e-19,0.22677146905844464,0.16350994674946856,2.096712182550293,0.16001422970529208,0.1175206045630546,2.890774943623364e-12,-0.07636149948054607,-2.2089772131373517,1.4611944520278158e-66,0.028389359984396317,-0.048974930284630444,3.8658532321398625e-38,0.15869358197157454,0.1902378191195144,9.349918939109108e-16,0.1242658938967229,0.1850739754880201,1.6712595378800146e-19,0.5360441646387242,0.3322342849566875,4.201860180725094e-12,0.14315800749895638,0.2788512952157309,9.984886573385706e-20
57,1.3599061256770295,0.42073778077328444,9.612624039863838e-12,-0.036717881913941826,-3.694636210339712,8.73454131454263e-37,0.13375349203189424,-0.8487435975273219,1.4799460124784678,0.17155749378719565,-1.1601942459520924,3.232375769755807e-14,2.347655087635879,0.6036005011421753,0.6078166547633828,-0.04877454056781262,-4.034764100997602,1.2029760695400151e-33,0.17064942677545253,-0.9906434753151295,1.739529205238214e-31,0.08081544135934006,-1.4806698967223597,2.7984257946759977e-28,0.1281882479665892,0.32799155047254996,1.7393910535267678,0.17647347676134179,-0.7954197776907023,7.256470342193859e-20,0.05929003091665902,-1.1577062697810958,2.722054783256582e-28,0.03416516874851824,-1.4689909350599752,1.3357528639814193e-30,0.5716778445865646,0.2506032680558445,3.468917755391791,0.36493672339380934,0.08849796417220968,2.1835969921989826,-0.047365378833476066,-2.9531003546487775,2.5393799154159706e-35,0.13824688254590645,-0.5906568637213384,1.0168142462043124e-22,0.11702963128616281,-0.7025369126068877,8.116991242232983e-24,0.11138608822384836,-0.9489695770162005,5.629163617151193e-24,0.4022311355932514,-0.1932553773029998,1.5348554188869559,0.06338468315115378,-1.1386183063684192,2.091504351462978e-28,0.1673801746859785,0.42073778077328444,2.9344358306463985e-15,-0.1359464124244145,-3.694636210339712,2.215381945454801e-75,-0.0022699605902396225,-0.8487435975273219,7.434189666254802e-20,-0.04669994418559452,-1.1601942459520924,2.10938974844091e-40,0.4419942285853907,0.6036005011421753,4.119720183046875,-0.12245209448128855,-4.034764100997602,1.653188044523151e-69,-0.06282890377780077,-0.9906434753151295,2.3715908146063993e-63,-0.06976644350372466,-1.4806698967223597,7.731513474956116e-58,0.16686377861311452,0.32799155047254996,2.5455275533502477,-0.05134146627105374,-0.7954197776907023,3.1287604589565373e-50,-0.06499719406174713,-1.1577062697810958,1.0129293343181881e-58,-0.06909021896835772,-1.4689909350599752,5.82431903682439e-61,0.16247988775171235,0.2506032680558445,5.037978509824218e-19,0.1590297707502538,0.08849796417220968,2.172514510448204,-0.14041395894638833,-2.9531003546487775,1.46243742123195e-72,-0.01968333320301395,-0.5906568637213384,2.348635454181645e-48,-0.004390169714553582,-0.7025369126068877,1.546352000770477e-46,-0.016994991701934165,-0.9489695770162005,4.5108823535501366e-49,0.15508036299388686,-0.1932553773029998,0.2464024730828539,-0.017445752414861723,-1.1386183063684192,1.4550327801387165e-54
58,0.15394697663464968,-0.11672057297819691,0.6393743939905332,0.24338439303671278,0.23228312354770903,2.397993752203039,0.16958376113103046,0.347184783374139,8.106915035019342e-14,-0.01702717275282689,-0.31106821686053626,5.926742699158414e-25,-0.0617390603468613,-0.8898718708836354,5.379578528506244e-30,0.17229890370833403,0.278753935038706,2.1662498909265815,0.29318522942316316,0.5354121143167037,5.154366155370526,0.16207276407647836,-0.021117119456295273,8.527789914935061e-11,0.21651603182067253,0.4763901011091279,3.09294679383372e-08,0.18018411361279016,0.5279020046722108,8.236575438593032e-11,0.5213023776027832,0.3179046291936076,1.5579946058119232,0.2893698647819681,0.282062385339006,0.0023393406399221848,0.014680714234248743,-1.1557292591023502,8.518921958814383e-27,0.15305718416890268,-0.03261922035356762,7.556957992782925e-20,0.3304190744350932,0.31183139906080376,4.213764846474742,0.041014346221661654,-1.0419152912938026,9.957293633360904e-22,0.10399598134208246,-0.28188233113150857,7.196107321000822e-18,0.14406554806044367,0.10951783845621593,8.700157329699966e-16,0.1478139078458969,-0.04995343925500588,0.11949853752437703,0.6755711580144385,0.35047493161350995,1.0099455832673243,0.17301578147412222,-0.11672057297819691,0.6199506970965654,0.23649103273709154,0.23228312354770903,2.462932555096683,0.16664488446106057,0.347184783374139,2.7235627194474576e-27,-0.023430187601882424,-0.31106821686053626,3.886882042550111e-48,-0.06364145144028599,-0.8898718708836354,2.6103540070343764e-57,0.1661309827199156,0.278753935038706,1.7347041231194518,0.2900810731691349,0.5354121143167037,5.092616746049941,0.15501448060694517,-0.021117119456295273,9.72586644131126e-21,0.2119810128549522,0.4763901011091279,5.983798572778556e-16,0.17559722565284017,0.5279020046722108,1.784352024140602e-20,0.1697776235742247,0.3179046291936076,1.4096198616410958e-10,0.16338438417157766,0.282062385339006,3.5562641939709745e-05,-0.0638644204262977,-1.1557292591023502,4.739047644300349e-54,0.029844199753242498,-0.03261922035356762,1.677865248865778e-38,0.18132455541427228,0.31183139906080376,0.491089193004828,-0.04661543547892377,-1.0419152912938026,1.8041736056587476e-47,0.018362989097179414,-0.28188233113150857,1.6977990193389815e-37,0.07919897428560119,0.10951783845621593,5.382092001426857e-27,0.15172506831796154,-0.04995343925500588,0.0014038648856477725,0.14536466885585622,0.35047493161350995,1.429086937329468e-12
59,0.16112322855646705,0.10202786457848541,0.17746322679633694,0.6599566665556218,0.41550922319339245,2.6228539308544288,0.06575216411984228,-0.04723016942263893,4.370763102286363e-19,0.29269554955791177,0.13997379714699368,2.2332523754707556,0.1776711970874917,0.4820035761562392,1.110059666093648,0.11387506472858727,-0.24098606219497104,2.334180615138804e-16,-0.05345512172814218,-1.1162272769006878,1.612323268171671e-33,0.18674735610321772,-0.02635204825825573,9.595810852837477e-08,0.16294198828117681,0.49020133292082213,0.1456250727943957,0.030408424606240353,-0.571061322519013,2.026245625068395e-24,0.16652286839637714,0.20156468083619097,2.9965660812493757e-07,0.16473417936871462,0.32241714273025945,5.115112153045227e-13,-0.04345057960184148,-0.5658032651725625,2.3800692639352358e-29,0.3096508748784066,0.5211206950219294,5.917176201230102,0.1661435788546347,0.3559748391537327,4.214877034390603e-12,-0.11832803217846595,-2.731816247206045,2.018864387767408e-34,0.2700615874760346,0.4916498204114392,8.703493421707934e-07,0.23016899601337415,0.3301874424118157,2.7649783909314656,0.039553253086699325,-0.3263042173377587,2.980601616963778e-17,0.1671472525191737,0.1658519436786138,1.3977870901287883,0.14654810048006306,0.10202786457848541,1.8237732995424293e-09,0.21408141088221458,0.41550922319339245,1.555308457407394e-09,0.07679794037558883,-0.04723016942263893,1.5617240187834372e-37,0.2495465395699914,0.13997379714699368,0.998320809299772,0.3077261159011494,0.4820035761562392,0.3388373608001533,0.09285867393531708,-0.24098606219497104,1.2907884887701919e-32,-0.07408769493910236,-1.1162272769006878,2.5013198373069672e-64,0.15428514468786184,-0.02635204825825573,9.965915540468153e-17,0.3466294931086522,0.49020133292082213,2.208437865768148,-0.007641042103091286,-0.571061322519013,4.1884752678389796e-49,0.13263061000215273,0.20156468083619097,5.142972142304852e-23,0.16687216776065084,0.32241714273025945,1.0163512745413609e-26,-0.03763622237565928,-0.5658032651725625,9.674041671728589e-57,0.31604156661067595,0.5211206950219294,5.254848384639179,0.16128677028916918,0.3559748391537327,4.571476406024608e-22,-0.12188333755946007,-2.731816247206045,8.749326485262173e-68,0.2846453298886436,0.4916498204114392,4.803299633133853e-11,0.1993365958757625,0.3301874424118157,1.6533157669922307e-09,0.047986864490868864,-0.3263042173377587,1.160020043365564e-34,0.19754826413650164,0.1658519436786138,1.4017269204115486
