Seed,Overlap,CUE1,CUE2,CUE3,Num_Survivors1,Num_Survivors2,Num_Survivors3,Competition1,Competition2,Competition3,Facilitation1,Facilitation2,Facilitation3,Depletion1,Depletion2,Depletion3,Total_Abundance_1,Total_Abundance_2,Total_Abundance_3,Dominant_Community,Similarity_3vs1,Similarity_3vs2
2882777654,0.25,0.4444443772774797,0.44899834836585134,0.4454497435196542,10,7,12,0.7410101860042453,0.7495918538773073,0.4627555720029472,0.04983443245942351,0.05020380942702514,0.08806667069907796,23.181622483134763,22.67843319735255,42.043705062266746,123.07408383600848,123.305057966267,235.90277567421742,Community1,0.5710464161402933,0.5290715639143457
2882777654,0.5,0.45010721362705336,0.44052046692065366,0.44291951766097226,7,15,15,0.7504606473141361,0.7568962426210939,0.563016557607432,0.050048381504354325,0.0505103408362015,0.07536106006526533,22.65539610215449,23.170454522665448,36.98937825000219,123.2455965126645,123.07583788786793,194.3453088462293,Community1,0.5512488755750975,0.37117351522867637
2882777654,0.75,0.44869805838483146,0.43366503774348136,0.44311204177619345,12,16,11,0.7523783859781038,0.7525376404808056,0.6549791644376569,0.04993069488679576,0.05050452264346233,0.06329676267163505,23.06530793282379,23.25601435550826,30.857421512573502,123.06261276559329,123.08621467381926,158.87372638247604,Community1,0.5515728887295666,0.20721676653888277
279284847,0.25,0.4466971668673503,0.45043805839014606,0.44736267235104266,10,12,18,0.7499344978952257,0.7482427257150126,0.4622737178666876,0.049900363917921874,0.049493154329383164,0.08758872470989125,22.80690520932983,23.197728638728506,42.44327182540359,123.1701994105556,123.01507102355848,235.69044433570156,Community1,0.49163668195046173,0.5116089259707809
279284847,0.5,0.4448215109339312,0.44118350805784434,0.4438578416402816,13,12,14,0.7423795083303392,0.7503145596869212,0.56020580492525,0.04970680479729657,0.04997048499231827,0.07473265978473881,23.149953891493187,23.11155630299889,37.60882680594646,123.03731631614403,123.03590286127874,194.0939390066187,Community1,0.4811127013697939,0.3985569137134415
279284847,0.75,0.44267805334178245,0.4529269910518129,0.4491808647273928,11,7,11,0.743896183397111,0.7564314455003239,0.6520839727305902,0.04966764661728839,0.05019279462109668,0.06293473024429459,23.206665617264665,22.632051327089417,31.143157936126517,123.12976754325047,123.26133654402074,158.6718408160733,Community2,0.359312729441125,0.49776097548007125
4121862301,0.25,0.4278271370136159,0.4392089153901658,0.4325001462041715,14,14,21,0.7542245944627705,0.7492447052138604,0.46332970439738785,0.04966397442300125,0.049611378703099805,0.08729282131320953,23.771155613095164,23.310212878652123,43.22218832305775,122.81181053734635,122.97921765481384,235.28735248482565,Community1,0.5329044515855943,0.49439715092813397
4121862301,0.5,0.4452568065138772,0.43393227130526124,0.43839960724622073,14,15,16,0.752565779975936,0.7507588488267664,0.5651490468656677,0.05037137517442337,0.04998798403092341,0.07524154681033329,22.795717281697065,23.442904959481393,36.743014693198695,123.21731443778118,122.93464046311577,194.43837895800561,Community2,0.3825667588693654,0.4833088262355255
4121862301,0.75,0.4368948866008706,0.44966810441583016,0.445224457359726,12,10,14,0.752039016592257,0.7567382142546354,0.6556251167945358,0.04977922166713929,0.05056864821476121,0.06322721587760784,23.36293808040967,22.59641130997512,31.15824155442406,122.90385768115802,123.30235029033307,158.74279592342936,Community2,0.3420223312263916,0.5246172425014151
2386187649,0.25,0.44096538755736614,0.4346845166721717,0.43697238185640086,9,13,18,0.7504578130156028,0.7477217814030019,0.46432385156279143,0.049986718638541934,0.050123071962165706,0.08810017523770318,23.134084342586192,23.30493670117006,43.046909343647684,123.00185278234042,123.01796294178442,235.42045167293702,Community1,0.5552215864605029,0.4834869325636195
2386187649,0.5,0.4484983597866627,0.44758906545657684,0.44793769028195546,14,8,14,0.7544207186050056,0.7519380968228503,0.5613908109588627,0.05068561577363618,0.05018830810444786,0.07570709072071802,22.58892603768619,22.710696476222804,36.2159466405051,123.29389559770198,123.1061973086838,194.65967845271587,Community1,0.5082842356513393,0.37197394671757444
2386187649,0.75,0.4431581662118886,0.4479369381820429,0.4460921015584996,9,10,17,0.75293746859936,0.7489246046620139,0.6540247083357348,0.050019373026408714,0.04995181821521938,0.06301090277315406,22.933634492840167,22.927697621698947,31.236927260892088,123.22693620400071,123.11966634280597,158.73862034041986,Community2,0.5039252032706676,0.4601966417388841
55560258,0.25,0.44103205457586875,0.43618612717660044,0.43959622945425003,10,15,16,0.7492581807732709,0.7478752479966128,0.46394737114850326,0.04980226353207213,0.04965765032050997,0.08766025026477202,22.946377224577212,23.698710162845494,42.275148301544824,123.22321397802732,122.77257887753933,235.9281391991479,Community1,0.44276026251270073,0.49560978486457297
