Seed,DilutionRate,Community,Species_ID,Origin,CUE,C_final,Species_Index
0,0.01,Comm1,61,Comm1,0.40061903736534377,4.110310238709439e-16,789
0,0.01,Comm1,62,Comm1,0.4226176924332691,-2.635241983266135e-11,944
0,0.01,Comm1,63,Comm1,0.4218264969617858,1.655995913541275e-10,865
0,0.01,Comm1,64,Comm1,0.4068334399134649,6.562120580223645e-16,64
0,0.01,Comm1,65,Comm1,0.38990880869150796,4.974296393327951e-17,85
0,0.01,Comm1,66,Comm1,0.38870805872994857,-1.7577653168747919e-16,119
0,0.01,Comm1,67,Comm1,0.43343900440707195,-7.295078783313879e-07,230
0,0.01,Comm1,68,Comm1,0.4403620508783762,5.4682314844303725,969
0,0.01,Comm1,69,Comm1,0.3843227949396237,8.703438154277744e-18,964
0,0.01,Comm1,70,Comm1,0.3996116850502306,4.15629161636926e-17,534
0,0.01,Comm1,71,Comm1,0.40163330275736725,-1.1895710636779034e-16,652
0,0.01,Comm1,72,Comm1,0.4199321547498804,-4.08859188166446e-12,388
0,0.01,Comm1,73,Comm1,0.3865510613957717,-2.0172398264086657e-16,804
0,0.01,Comm1,74,Comm1,0.3977205770104799,-6.503124529904695e-17,420
0,0.01,Comm1,75,Comm1,0.4268508841694171,-1.1735761486929843e-08,296
0,0.01,Comm1,76,Comm1,0.38845228679188776,-1.452175467277401e-16,887
0,0.01,Comm1,77,Comm1,0.437077782837541,0.1363160037390804,953
0,0.01,Comm1,78,Comm1,0.3879854775723715,-1.2889257122836666e-16,928
0,0.01,Comm1,79,Comm1,0.4065948724611277,4.583885013400325e-16,137
0,0.01,Comm1,80,Comm1,0.3712828814897129,-8.23638343979669e-20,341
0,0.01,Comm1,81,Comm1,0.3685364555767898,2.5496432887150094e-18,23
0,0.01,Comm1,82,Comm1,0.4294067597381354,4.072189433728619,776
0,0.01,Comm1,83,Comm1,0.4157760096363907,5.97246767410725e-13,35
0,0.01,Comm1,84,Comm1,0.4170521134210338,1.9818262454943324e-14,469
0,0.01,Comm1,85,Comm1,0.37402274639043076,8.889858450734367e-18,691
0,0.01,Comm1,86,Comm1,0.35346446089596484,-4.173003933824157e-20,173
0,0.01,Comm1,87,Comm1,0.37860471968183795,1.0979397089545507e-17,702
0,0.01,Comm1,88,Comm1,0.40793056363858904,4.171787005315218e-15,151
0,0.01,Comm1,89,Comm1,0.3914132281959286,-9.502284834681205e-17,374
0,0.01,Comm1,90,Comm1,0.37833510094695527,-9.143122227774848e-19,152
0,0.01,Comm1,91,Comm1,0.38825676415181737,7.338589011662125e-18,11
0,0.01,Comm1,92,Comm1,0.40615768788712936,-1.3235242557688932e-16,109
0,0.01,Comm1,93,Comm1,0.38862635463340456,9.258911926805311e-18,43
0,0.01,Comm1,94,Comm1,0.37730787897224116,1.4362914335798478e-18,942
0,0.01,Comm1,95,Comm1,0.44587916029289054,23.994269596224296,225
0,0.01,Comm1,96,Comm1,0.3928437630883842,-1.9585327070982591e-16,418
0,0.01,Comm1,97,Comm1,0.39508263860972465,2.6393385521883772e-17,50
0,0.01,Comm1,98,Comm1,0.39588995806570415,5.143033335427271e-16,264
0,0.01,Comm1,99,Comm1,0.3726097899787385,2.9049134363866266e-18,235
0,0.01,Comm1,100,Comm1,0.4201389846194998,2.1165453999615043e-12,42
0,0.01,Comm2,1,Comm2,0.3711212359248348,-1.5023975244489335e-15,767
0,0.01,Comm2,2,Comm2,0.37259390203111087,-3.899021254761938e-16,134
0,0.01,Comm2,3,Comm2,0.42973092648518335,4.832771022786515,113
0,0.01,Comm2,4,Comm2,0.3546699161175636,3.3817929837788175e-17,590
0,0.01,Comm2,5,Comm2,0.43208439020062517,-2.359183003953993e-09,980
0,0.01,Comm2,6,Comm2,0.4038063928701601,-1.197190050158779e-12,262
0,0.01,Comm2,7,Comm2,0.4277320961072519,1.4876585116627898,544
0,0.01,Comm2,8,Comm2,0.4071445273074661,-1.389600887638677e-12,993
0,0.01,Comm2,9,Comm2,0.40039729040076744,5.3656125536529286e-12,847
0,0.01,Comm2,10,Comm2,0.40121143267569337,-1.189445389007809e-12,164
0,0.01,Comm2,11,Comm2,0.40207590415452327,1.1954848101548035e-11,583
0,0.01,Comm2,12,Comm2,0.43162980969066517,12.016144061855544,594
0,0.01,Comm2,13,Comm2,0.42066571844748146,4.001823938828116e-09,69
0,0.01,Comm2,14,Comm2,0.4185901444034916,-6.38559241612696e-08,133
0,0.01,Comm2,15,Comm2,0.38449338549828144,-6.482156262703671e-16,56
0,0.01,Comm2,16,Comm2,0.3623147363505313,-5.673213176017641e-17,276
0,0.01,Comm2,17,Comm2,0.4230974508442336,2.4105531667277858e-05,234
0,0.01,Comm2,18,Comm2,0.40778924507075087,3.6525848725500544e-11,762
0,0.01,Comm2,19,Comm2,0.4102237188807835,-1.0224013746995373e-12,924
0,0.01,Comm2,20,Comm2,0.4441763614018535,10.52195613766088,539
0,0.01,Comm2,21,Comm2,0.39917913397846094,-8.761634585287529e-13,656
0,0.01,Comm2,22,Comm2,0.4148544662744352,2.5463896855865344e-09,772
0,0.01,Comm2,23,Comm2,0.39107781770014477,-3.776276650202122e-15,449
0,0.01,Comm2,24,Comm2,0.38913718252449914,-1.426913583084372e-13,1
0,0.01,Comm2,25,Comm2,0.3525627077990593,3.553915435300949e-18,161
0,0.01,Comm2,26,Comm2,0.4337341313119037,3.45842232989038,263
0,0.01,Comm2,27,Comm2,0.3571947705907047,7.40611917905045e-18,991
0,0.01,Comm2,28,Comm2,0.38988924582259193,-5.2198800850794863e-14,524
0,0.01,Comm2,29,Comm2,0.38515553374680467,-2.6601631717316673e-15,806
0,0.01,Comm2,30,Comm2,0.3601375812543762,9.094023196711886e-17,487
0,0.01,Comm2,31,Comm2,0.4045357062407376,-2.9840676445944584e-12,723
0,0.01,Comm2,32,Comm2,0.40671294909585587,-1.0452525287673748e-12,551
0,0.01,Comm2,33,Comm2,0.38391696557788846,-1.1655558072779084e-15,348
0,0.01,Comm2,34,Comm2,0.40366168335966646,-1.8110205324091801e-12,354
0,0.01,Comm2,35,Comm2,0.37690794067902184,-1.42767866204675e-15,6
0,0.01,Comm2,36,Comm2,0.37588926027658975,-3.4465373687208734e-14,461
0,0.01,Comm2,37,Comm2,0.35641922653980473,5.989439014779401e-17,204
0,0.01,Comm2,38,Comm2,0.4004300093588322,-1.9517857855961002e-13,120
0,0.01,Comm2,39,Comm2,0.38732508773742164,-4.411457038454345e-14,589
0,0.01,Comm2,40,Comm2,0.4093953323236132,-2.484949259160487e-12,860
0,0.01,Comm2,41,Comm2,0.38627979038928295,-1.017743114236047e-15,231
0,0.01,Comm2,42,Comm2,0.44127667198722603,15.84296625408368,355
0,0.01,Comm2,43,Comm2,0.37010244924672436,-1.2822277406221767e-16,156
0,0.01,Comm2,44,Comm2,0.3868164081132934,1.3267463412068061e-15,359
0,0.01,Comm2,45,Comm2,0.4327219311031442,1.7640900030958078,568
0,0.01,Comm2,46,Comm2,0.39576480839569694,-2.6176049129071386e-14,32
0,0.01,Comm2,47,Comm2,0.3897495770588478,-1.4633774907994615e-13,455
0,0.01,Comm2,48,Comm2,0.37517202653755377,-2.300495560450372e-15,154
0,0.01,Comm2,49,Comm2,0.3614865142271785,8.765094084569802e-17,295
0,0.01,Comm2,50,Comm2,0.352211740632825,2.6996200139590202e-17,213
0,0.01,Comm2,51,Comm2,0.3976803987898421,-2.0822948686685475e-13,542
0,0.01,Comm2,52,Comm2,0.3683525692545722,-1.7189131552763928e-15,73
0,0.01,Comm2,53,Comm2,0.39673300993165383,-1.0319001308158428e-13,831
0,0.01,Comm2,54,Comm2,0.42246446463085596,1.1395141265713724,934
0,0.01,Comm2,55,Comm2,0.39672646904477316,-1.5925556782978647e-13,890
0,0.01,Comm2,56,Comm2,0.4128814860229957,2.7666089150748715e-09,808
0,0.01,Comm2,57,Comm2,0.3813057064695702,-1.660267372042362e-15,527
0,0.01,Comm2,58,Comm2,0.38567368427619686,-3.121827861847218e-14,967
0,0.01,Comm2,59,Comm2,0.349542439472479,1.0789231868215098e-17,696
0,0.01,Comm2,60,Comm2,0.3939805583827628,-5.360963108182739e-14,684
0,0.01,Comm2,61,Comm2,0.3839540234510647,-6.802036522352471e-15,124
0,0.01,Comm2,62,Comm2,0.4015480873131647,-1.6745678328574719e-13,347
0,0.01,Comm2,63,Comm2,0.3907670271061795,-7.587964910458894e-13,989
0,0.01,Comm2,64,Comm2,0.42743919939892944,4.572457644226504,531
0,0.01,Comm2,65,Comm2,0.3737535799171218,-6.973804783244687e-17,848
0,0.01,Comm2,66,Comm2,0.41871640257677295,7.385392592360996e-09,5
0,0.01,Comm2,67,Comm2,0.39458360182451124,-1.487756823724501e-14,91
0,0.01,Comm2,68,Comm2,0.3826938153253597,-2.2211724184254073e-15,800
0,0.01,Comm2,69,Comm2,0.4476877149890099,48.354066394303295,678
0,0.01,Comm2,70,Comm2,0.4343467086016982,1.5980147473404482,175
0,0.01,Comm2,71,Comm2,0.3973937333968977,-5.842390832586325e-13,809
0,0.01,Comm2,72,Comm2,0.40849493452266805,-1.106804077488944e-12,138
0,0.01,Comm2,73,Comm2,0.3838089213907108,-3.671919219938147e-15,401
0,0.01,Comm2,74,Comm2,0.4138607763985485,4.509040159059477e-09,185
0,0.01,Comm2,75,Comm2,0.39886755634442744,-7.59237783625985e-13,425
0,0.01,Comm2,76,Comm2,0.42271887342800046,1.2696986600883393e-08,885
0,0.01,Comm2,77,Comm2,0.4062478053047013,-3.8385000650653095e-12,283
0,0.01,Comm2,78,Comm2,0.43613355127654274,17.371562855431385,705
0,0.01,Comm2,79,Comm2,0.41789621395804616,1.0532600235121778e-10,274
0,0.01,Comm2,80,Comm2,0.399483068670177,-1.0489409665004561e-13,111
0,0.01,Comm2,81,Comm2,0.38885659674452044,-4.019025494976498e-14,129
0,0.01,Comm2,82,Comm2,0.3837481185590055,-8.894638162840456e-15,215
0,0.01,Comm2,83,Comm2,0.3954085804404998,-4.2948011981583113e-13,15
0,0.01,Comm2,84,Comm2,0.3848707310886146,-2.7941287275549837e-15,550
0,0.01,Comm2,85,Comm2,0.4225044142608717,0.0009312617260974312,367
0,0.01,Comm2,86,Comm2,0.373096235159482,-2.1139115038840496e-15,181
0,0.01,Comm2,87,Comm2,0.4026326713935274,1.3116107723192344e-10,484
0,0.01,Comm2,88,Comm2,0.39657501978141646,-1.8186684964565662e-13,222
0,0.01,Comm2,89,Comm2,0.41438803076715686,-1.4904687975659803e-11,743
0,0.01,Comm2,90,Comm2,0.41347506669113104,3.995069212382126e-10,646
0,0.01,Comm2,91,Comm2,0.3900788493281057,-4.823755303354161e-15,232
0,0.01,Comm2,92,Comm2,0.406496927772497,-5.572596770231244e-13,798
0,0.01,Comm2,93,Comm2,0.3753283115593133,-2.488962100189812e-15,63
0,0.01,Comm2,94,Comm2,0.4238280927956236,2.593367879802208e-09,616
0,0.01,Comm2,95,Comm2,0.4279069577436849,2.1081948296687342e-08,630
0,0.01,Comm2,96,Comm2,0.42724376475235826,-6.267490223900034e-09,520
0,0.01,Comm2,97,Comm2,0.4005247687442656,-1.3055710994570307e-12,851
0,0.01,Comm2,98,Comm2,0.3481635374048575,2.9755550397669363e-17,757
0,0.01,Comm2,99,Comm2,0.39794997597214904,7.961867424463934e-12,178
0,0.01,Comm2,100,Comm2,0.38402096317034784,-4.4478281240030935e-15,896
0,0.01,Comm3,1,Comm1,0.3740440026865951,1.2629576341244795e-21,75
0,0.01,Comm3,2,Comm1,0.3999197807836997,1.7496682457096104e-20,155
0,0.01,Comm3,3,Comm1,0.38441723968560976,-1.0621346683689168e-20,741
0,0.01,Comm3,4,Comm1,0.40823288889069886,-4.293286149095696e-21,166
0,0.01,Comm3,5,Comm1,0.38759882331859724,-4.50829804163871e-21,660
0,0.01,Comm3,6,Comm1,0.3984000054718831,3.5794632616907714e-24,4
0,0.01,Comm3,7,Comm1,0.40641414138995957,4.8296808280872e-25,456
0,0.01,Comm3,8,Comm1,0.343997761175348,-1.1995611079333688e-33,641
0,0.01,Comm3,9,Comm1,0.4470641593827342,12.66797303503441,30
0,0.01,Comm3,10,Comm1,0.41781228227461964,-1.0633842454520648e-23,688
0,0.01,Comm3,11,Comm1,0.39642247815490206,6.032120234112171e-27,122
0,0.01,Comm3,12,Comm1,0.3938457729503766,-2.499966833930816e-22,381
0,0.01,Comm3,13,Comm1,0.3915242579640057,1.310553793887774e-20,346
0,0.01,Comm3,14,Comm1,0.36453528695610765,3.828498076953967e-29,792
0,0.01,Comm3,15,Comm1,0.38730682423754426,-4.505640006697301e-20,60
0,0.01,Comm3,16,Comm1,0.3915402467231847,7.363310485153107e-24,541
0,0.01,Comm3,17,Comm1,0.4377684774180236,10.89375920921843,719
0,0.01,Comm3,18,Comm1,0.45693806435843504,36.988822017964914,570
0,0.01,Comm3,19,Comm1,0.4176265514751949,6.413410217086989e-26,142
0,0.01,Comm3,20,Comm1,0.4239878449878933,2.1384787699585911e-19,115
0,0.01,Comm3,21,Comm1,0.4174416823060024,5.848233880422632e-20,601
0,0.01,Comm3,22,Comm1,0.3906178227131242,-3.0707992501856414e-28,671
0,0.01,Comm3,23,Comm1,0.3731354425867292,4.8233555300867055e-31,450
0,0.01,Comm3,24,Comm1,0.38547181090558214,-2.1187945290865157e-29,501
0,0.01,Comm3,25,Comm1,0.3735479604445143,-7.680018701044737e-30,915
0,0.01,Comm3,26,Comm1,0.4111481549979695,-6.261862163084541e-27,104
0,0.01,Comm3,27,Comm1,0.40252266531161185,8.648530678584085e-26,107
0,0.01,Comm3,28,Comm1,0.3736888255489954,2.6130379668418944e-31,922
0,0.01,Comm3,29,Comm1,0.4190777436293427,-9.129376341342475e-20,459
0,0.01,Comm3,30,Comm1,0.3904280978287404,9.782248668998224e-29,319
0,0.01,Comm3,31,Comm1,0.3875255977778605,-8.37915392780015e-29,637
0,0.01,Comm3,32,Comm1,0.40200194192900424,-5.479991906259286e-29,521
0,0.01,Comm3,33,Comm1,0.4232303074794007,-1.58156558576279e-09,44
0,0.01,Comm3,34,Comm1,0.40642125539128865,2.2729142234142303e-27,315
0,0.01,Comm3,35,Comm1,0.4072952815067831,1.7022346886481802e-24,397
0,0.01,Comm3,36,Comm1,0.352881400131155,1.017556561407854e-31,412
0,0.01,Comm3,37,Comm1,0.37830507906136523,-1.8575545629891217e-30,526
0,0.01,Comm3,38,Comm1,0.39750096668275714,1.498038833070945e-20,861
0,0.01,Comm3,39,Comm1,0.4223362267951224,-2.877153621687946e-10,17
0,0.01,Comm3,40,Comm1,0.37999626762517,1.3348344755841985e-29,773
0,0.01,Comm3,41,Comm1,0.332769440077554,3.639156937391265e-35,666
0,0.01,Comm3,42,Comm1,0.3997723913407209,-1.3891510896089076e-28,977
0,0.01,Comm3,43,Comm1,0.43402361944027174,4.14197356916264e-20,929
0,0.01,Comm3,44,Comm1,0.43137128610104697,-5.646942044078488e-19,874
0,0.01,Comm3,45,Comm1,0.38845235315246074,-2.9500663188794883e-28,101
0,0.01,Comm3,46,Comm1,0.4171520920860027,-1.0508544800926343e-21,617
0,0.01,Comm3,47,Comm1,0.39194002962648306,-6.590372429111346e-29,850
0,0.01,Comm3,48,Comm1,0.397023434234879,-9.239878132048153e-28,301
0,0.01,Comm3,49,Comm1,0.39676484836314174,-7.343998552096353e-29,209
0,0.01,Comm3,50,Comm1,0.387038154051915,-1.0365763084128265e-28,635
0,0.01,Comm3,51,Comm1,0.37831024140519126,1.727686163399221e-32,402
0,0.01,Comm3,52,Comm1,0.3869097446615687,-2.3498577314379766e-28,403
0,0.01,Comm3,53,Comm1,0.410131400106695,-5.0943106407542796e-20,112
0,0.01,Comm3,54,Comm1,0.4007262859847606,1.4945438197681945e-27,509
0,0.01,Comm3,55,Comm1,0.38837510173990714,-6.634303845000678e-30,593
0,0.01,Comm3,56,Comm1,0.4182596334487147,-1.0530617622871402e-19,307
0,0.01,Comm3,57,Comm1,0.42184894840922654,1.4345931560864449e-19,212
0,0.01,Comm3,58,Comm1,0.40278808562968305,-1.5031911592100954e-27,382
0,0.01,Comm3,59,Comm1,0.4223937811806987,6.025039364003035e-21,293
0,0.01,Comm3,60,Comm1,0.4190378246232327,5.656238940563349e-21,200
0,0.01,Comm3,61,Comm1,0.40061903736534377,-2.8777576416943762e-28,789
0,0.01,Comm3,62,Comm1,0.4226176924332691,-4.794672832547819e-20,944
0,0.01,Comm3,63,Comm1,0.4218264969617858,6.999250061447805e-20,865
0,0.01,Comm3,64,Comm1,0.4068334399134649,-1.3085107935857213e-28,64
0,0.01,Comm3,65,Comm1,0.38990880869150796,-4.271057013461692e-29,85
0,0.01,Comm3,66,Comm1,0.38870805872994857,-2.0122290474107714e-28,119
0,0.01,Comm3,67,Comm1,0.43343900440707195,1.3248115628833879e-16,230
0,0.01,Comm3,68,Comm1,0.4403620508783762,3.517148866665056,969
0,0.01,Comm3,69,Comm1,0.3843227949396237,-4.369314394203201e-30,964
0,0.01,Comm3,70,Comm1,0.3996116850502306,-6.005659073298066e-29,534
0,0.01,Comm3,71,Comm1,0.40163330275736725,-2.0363555697974485e-28,652
0,0.01,Comm3,72,Comm1,0.4199321547498804,6.788796181697971e-21,388
0,0.01,Comm3,73,Comm1,0.3865510613957717,-2.8965675544824506e-28,804
0,0.01,Comm3,74,Comm1,0.3977205770104799,-1.2727536519046334e-28,420
0,0.01,Comm3,75,Comm1,0.4268508841694171,4.639819836105089e-18,296
0,0.01,Comm3,76,Comm1,0.38845228679188776,-2.2640504380085506e-28,887
0,0.01,Comm3,77,Comm1,0.437077782837541,0.025607717559689974,953
0,0.01,Comm3,78,Comm1,0.3879854775723715,-1.762811526707293e-29,928
0,0.01,Comm3,79,Comm1,0.4065948724611277,-4.754864468944351e-28,137
0,0.01,Comm3,80,Comm1,0.3712828814897129,1.4910256755261645e-31,341
0,0.01,Comm3,81,Comm1,0.3685364555767898,-4.124099383434083e-30,23
0,0.01,Comm3,82,Comm1,0.4294067597381354,-1.4278768570735404e-09,776
0,0.01,Comm3,83,Comm1,0.4157760096363907,1.1018382922140758e-20,35
0,0.01,Comm3,84,Comm1,0.4170521134210338,8.606508761759034e-26,469
0,0.01,Comm3,85,Comm1,0.37402274639043076,-6.920271660640943e-30,691
0,0.01,Comm3,86,Comm1,0.35346446089596484,1.674923388065453e-32,173
0,0.01,Comm3,87,Comm1,0.37860471968183795,-1.311929279917968e-29,702
0,0.01,Comm3,88,Comm1,0.40793056363858904,2.690457371103941e-26,151
0,0.01,Comm3,89,Comm1,0.3914132281959286,-1.7721448738354667e-28,374
0,0.01,Comm3,90,Comm1,0.37833510094695527,1.8550695954284008e-30,152
0,0.01,Comm3,91,Comm1,0.38825676415181737,6.740223690430864e-32,11
0,0.01,Comm3,92,Comm1,0.40615768788712936,2.0845665584976956e-28,109
0,0.01,Comm3,93,Comm1,0.38862635463340456,1.403888302415904e-29,43
0,0.01,Comm3,94,Comm1,0.37730787897224116,-1.4427812079309783e-30,942
0,0.01,Comm3,95,Comm1,0.44587916029289054,11.41096362700866,225
0,0.01,Comm3,96,Comm1,0.3928437630883842,-1.8000250349322701e-28,418
0,0.01,Comm3,97,Comm1,0.39508263860972465,6.45758721126017e-29,50
0,0.01,Comm3,98,Comm1,0.39588995806570415,-5.888711151502725e-28,264
0,0.01,Comm3,99,Comm1,0.3726097899787385,-1.951973645540449e-30,235
0,0.01,Comm3,100,Comm1,0.4201389846194998,-7.683315362798234e-20,42
0,0.01,Comm3,101,Comm2,0.3711212359248348,3.1874885742556143e-29,767
0,0.01,Comm3,102,Comm2,0.37259390203111087,7.079011266502805e-30,134
0,0.01,Comm3,103,Comm2,0.42973092648518335,1.852073485230713e-13,113
0,0.01,Comm3,104,Comm2,0.3546699161175636,-2.589588929102913e-31,590
0,0.01,Comm3,105,Comm2,0.43208439020062517,-7.854157712734186e-17,980
0,0.01,Comm3,106,Comm2,0.4038063928701601,1.4258031492797856e-26,262
0,0.01,Comm3,107,Comm2,0.4277320961072519,-5.912379633733851e-12,544
0,0.01,Comm3,108,Comm2,0.4071445273074661,-1.5401664038733902e-26,993
0,0.01,Comm3,109,Comm2,0.40039729040076744,-7.458398871074741e-26,847
0,0.01,Comm3,110,Comm2,0.40121143267569337,2.256579136604512e-26,164
0,0.01,Comm3,111,Comm2,0.40207590415452327,3.23774498739984e-25,583
0,0.01,Comm3,112,Comm2,0.43162980969066517,3.507892496680218,594
0,0.01,Comm3,113,Comm2,0.42066571844748146,9.034340740629972e-21,69
0,0.01,Comm3,114,Comm2,0.4185901444034916,-6.0003419581318586e-21,133
0,0.01,Comm3,115,Comm2,0.38449338549828144,1.4124422904718867e-30,56
0,0.01,Comm3,116,Comm2,0.3623147363505313,6.809764638541553e-31,276
0,0.01,Comm3,117,Comm2,0.4230974508442336,4.518098810645651e-18,234
0,0.01,Comm3,118,Comm2,0.40778924507075087,-4.070285068131135e-25,762
0,0.01,Comm3,119,Comm2,0.4102237188807835,-2.257940203905409e-23,924
0,0.01,Comm3,120,Comm2,0.4441763614018535,8.906921847625227,539
0,0.01,Comm3,121,Comm2,0.39917913397846094,-4.3984880219129465e-21,656
0,0.01,Comm3,122,Comm2,0.4148544662744352,1.777602407078629e-21,772
0,0.01,Comm3,123,Comm2,0.39107781770014477,-4.208981278051482e-29,449
0,0.01,Comm3,124,Comm2,0.38913718252449914,1.2434039794954535e-27,1
0,0.01,Comm3,125,Comm2,0.3525627077990593,-2.2708613265066096e-32,161
0,0.01,Comm3,126,Comm2,0.4337341313119037,-8.087175913637532e-12,263
0,0.01,Comm3,127,Comm2,0.3571947705907047,-1.176202818947153e-31,991
0,0.01,Comm3,128,Comm2,0.38988924582259193,-5.645472251615127e-28,524
0,0.01,Comm3,129,Comm2,0.38515553374680467,-7.410079103115728e-30,806
0,0.01,Comm3,130,Comm2,0.3601375812543762,-1.2654327603836103e-31,487
0,0.01,Comm3,131,Comm2,0.4045357062407376,2.810230375447717e-20,723
0,0.01,Comm3,132,Comm2,0.40671294909585587,-1.5823942491459073e-20,551
0,0.01,Comm3,133,Comm2,0.38391696557788846,1.452303468188633e-31,348
0,0.01,Comm3,134,Comm2,0.40366168335966646,-3.160292680718878e-26,354
0,0.01,Comm3,135,Comm2,0.37690794067902184,8.14729965810692e-30,6
0,0.01,Comm3,136,Comm2,0.37588926027658975,2.897859288379705e-28,461
0,0.01,Comm3,137,Comm2,0.35641922653980473,-9.608143436887405e-31,204
0,0.01,Comm3,138,Comm2,0.4004300093588322,-3.288386605090747e-27,120
0,0.01,Comm3,139,Comm2,0.38732508773742164,4.742313248949867e-29,589
0,0.01,Comm3,140,Comm2,0.4093953323236132,-3.596094717905763e-27,860
0,0.01,Comm3,141,Comm2,0.38627979038928295,-3.984975917859134e-30,231
0,0.01,Comm3,142,Comm2,0.44127667198722603,0.0009216792496303174,355
